x_m,y_m,tau_uv_m2s2
0.273,0.0,0.012815719842585472
0.273,0.001454279886548117,0.015596391327980573
0.273,0.002908559773096234,-0.0017946327579666163
0.273,0.004362839659644351,-0.004565294901636429
0.273,0.005817119546192468,-0.0054651822404638995
0.273,0.007271399432740585,-0.005299059971516165
0.273,0.008725679319288701,-0.005175969030138812
0.273,0.010179959205836819,-0.004434878943741996
0.273,0.011634239092384936,-0.003963591890838467
0.273,0.013088518978933053,-0.0035153928913146427
0.273,0.01454279886548117,-0.0026800029850322237
0.273,0.015997078752029287,-0.0022848689361817127
0.273,0.017451358638577403,-0.0019437802752276044
0.273,0.018905638525125522,-0.001652737306953344
0.273,0.020359918411673637,-0.0013812589520831324
0.273,0.021814198298221756,-0.0011204344416165884
0.273,0.02326847818476987,-0.0008629600885588173
0.273,0.024722758071317987,-0.0006003868803031201
0.273,0.026177037957866106,-0.0003081858810035246
0.273,0.02763131784441422,1.326854218785838e-05
0.273,0.02908559773096234,0.00032575298392467417
0.273,0.030539877617510456,0.0005934291200983714
0.273,0.031994157504058575,0.0007596412796415314
0.273,0.03344843739060669,0.0006472244081855454
0.273,0.034902717277154806,-0.00019142299624160303
0.273,0.03635699716370292,-0.002833355708864868
0.273,0.037811277050251044,-0.006993695367207358
0.273,0.03926555693679916,-0.0145208289228623
0.273,0.040719836823347275,-0.023491623198808292
0.273,0.04217411670989539,-0.15844180939544514
0.273,0.04362839659644351,-4.6306416675013935
0.273,0.04508267648299163,-2.472593624514317
0.273,0.04653695636953974,-1.61583255519415
0.273,0.04799123625608786,-1.1181502255370825
0.273,0.049445516142635974,-0.9055425024538768
0.273,0.0508997960291841,-0.7791150682448701
0.273,0.05235407591573221,-0.665133836891575
0.273,0.05380835580228033,-0.5467474654689467
0.273,0.05526263568882844,-0.422903307333038
0.273,0.056716915575376566,-0.30033806193571055
0.273,0.05817119546192468,-0.1826549655748382
0.273,0.059625475348472796,-0.06992055575540691
0.273,0.06107975523502091,-0.0038073852594709976
0.273,0.06253403512156903,0.005943688882755952
0.273,0.06398831500811715,0.0028332806800661263
0.273,0.06544259489466527,0.0018359372210908131
0.273,0.06689687478121338,0.0021062083305818514
0.273,0.0683511546677615,0.0026919891627216483
0.273,0.06980543455430961,0.003441563359160111
0.273,0.07125971444085773,0.004262998393882821
0.273,0.07271399432740584,0.005069335044841168
0.273,0.07416827421395397,0.005934318761774481
0.273,0.07562255410050209,0.006860109961668828
0.273,0.0770768339870502,0.00776709998293897
0.273,0.07853111387359832,0.008655051667431465
0.273,0.07998539376014643,0.009524681682292329
0.273,0.08143967364669455,0.010458624151278493
0.273,0.08289395353324266,0.011371911157264176
0.273,0.08434823341979078,0.01227023979286584
0.273,0.0858025133063389,0.01323948938343612
0.273,0.08725679319288702,0.014291289068195233
0.273,0.08871107307943514,0.015255309478856602
0.273,0.09016535296598326,0.016132430043931268
0.273,0.09161963285253137,0.017094126289901708
0.273,0.09307391273907949,0.018112992144721746
0.273,0.0945281926256276,0.019010037311053926
0.273,0.09598247251217572,0.019992556443394212
0.273,0.09743675239872383,0.020950099541676072
0.273,0.09889103228527195,0.021924233963236586
0.273,0.10034531217182008,0.0228969419483558
0.273,0.1017995920583682,0.023677732238005143
0.273,0.10325387194491631,0.02410106884024139
0.273,0.10470815183146442,0.024258701899506154
0.273,0.10616243171801254,0.024486081758873783
0.273,0.10761671160456066,0.024589770495337913
0.273,0.10907099149110877,0.02454893103965732
0.273,0.11052527137765689,0.024583664261738497
0.273,0.111979551264205,0.02443718601664687
0.273,0.11343383115075313,0.024079052873280424
0.273,0.11488811103730125,0.0236876529278492
0.273,0.11634239092384936,0.02332600511357549
0.273,0.11779667081039748,0.02311238959596255
0.273,0.11925095069694559,0.023015287096998696
0.273,0.12070523058349371,0.022940565690827565
0.273,0.12215951047004182,0.02276907858142549
0.273,0.12361379035658994,0.02244857206836281
0.273,0.12506807024313807,0.02203416519531589
0.273,0.12652235012968618,0.02158936501179015
0.273,0.1279766300162343,0.021152652485717557
0.273,0.12943090990278242,0.020732798735808473
0.273,0.13088518978933053,0.02031160517130353
0.273,0.13233946967587865,0.019886480273174353
0.273,0.13379374956242676,0.019466005241836625
0.273,0.13524802944897488,0.01905749632738895
0.273,0.136702309335523,0.018658613957154378
0.273,0.1381565892220711,0.018261971992166157
0.273,0.13961086910861922,0.017873474163639567
0.273,0.14106514899516734,0.017503799195240564
0.273,0.14251942888171545,0.01714537500691322
0.273,0.14397370876826357,0.01678564588766824
0.273,0.14542798865481169,0.016430800305090303
0.273,0.14688226854135983,0.016082857206660896
0.273,0.14833654842790794,0.01574184688270765
0.273,0.14979082831445606,0.015407805364881512
0.273,0.15124510820100417,0.015080646648599356
0.273,0.1526993880875523,0.014760372243842652
0.273,0.1541536679741004,0.014418394372863009
0.273,0.15560794786064852,0.014087391129562012
0.273,0.15706222774719664,0.013789163262205481
0.273,0.15851650763374475,0.013491584439934328
0.273,0.15997078752029287,0.0132008956354977
0.273,0.16142506740684098,0.012913240621814119
0.273,0.1628793472933891,0.012598064922760503
0.273,0.16433362717993721,0.012294626303534346
0.273,0.16578790706648533,0.012029210413775202
0.273,0.16724218695303344,0.01176719408386917
0.273,0.16869646683958156,0.011489686784451569
0.273,0.17015074672612968,0.01119620159494986
0.273,0.1716050266126778,0.010929036551989057
0.273,0.17305930649922593,0.010688633550973551
0.273,0.17451358638577405,0.010429972155826877
0.273,0.17596786627232217,0.0101496444194532
0.273,0.17742214615887028,0.009898217811850582
0.273,0.1788764260454184,0.009679053722948867
0.273,0.1803307059319665,0.009415260342874817
0.273,0.18178498581851463,0.009147695838580803
0.273,0.18323926570506274,0.0089350218667867
0.273,0.18469354559161086,0.008702150550419578
0.273,0.18614782547815897,0.008442811577509682
0.273,0.1876021053647071,0.008222060341302897
0.273,0.1890563852512552,0.008008763274049318
0.273,0.19051066513780332,0.007757474643890068
0.273,0.19196494502435144,0.007539475800819003
0.273,0.19341922491089955,0.007333986926264502
0.273,0.19487350479744767,0.007090605896643252
0.273,0.19632778468399578,0.006886734627393127
0.273,0.1977820645705439,0.006676924200193128
0.273,0.199236344457092,0.006441205040651446
0.273,0.20069062434364016,0.006268417111806145
0.273,0.20214490423018827,0.006036669348631573
0.273,0.2035991841167364,0.005803533211814399
0.273,0.2050534640032845,0.005637164997231001
0.273,0.20650774388983262,0.005412537567290165
0.273,0.20796202377638073,0.005226451881125657
0.273,0.20941630366292885,0.005021138285409991
0.273,0.21087058354947696,0.004801364939750355
0.273,0.21232486343602508,0.004633991013665819
0.273,0.2137791433225732,0.004420146258346571
0.273,0.2152334232091213,0.004250813612626153
0.273,0.21668770309566943,0.004040280706900723
0.273,0.21814198298221754,0.0038322442152884974
0.273,0.21959626286876566,0.003664136722670899
0.273,0.22105054275531377,0.003460725608545635
