x_m,y_m,tau_uv_m2s2
0.378,0.0,0.0012916786841552603
0.378,0.001454279886548117,0.0007977294294823048
0.378,0.002908559773096234,-0.00013286077751063996
0.378,0.004362839659644351,0.005630947940852841
0.378,0.005817119546192468,0.08217198427474276
0.378,0.007271399432740585,-1.5248427253026657
0.378,0.008725679319288701,-3.049410014167149
0.378,0.010179959205836819,-4.427716985587031
0.378,0.011634239092384936,-5.722468799287263
0.378,0.013088518978933053,-6.9541389421328885
0.378,0.01454279886548117,-8.141414570360539
0.378,0.015997078752029287,-9.301394084659897
0.378,0.017451358638577403,-10.475821750812832
0.378,0.018905638525125522,-11.847579592334734
0.378,0.020359918411673637,-12.848983916423501
0.378,0.021814198298221756,-13.900031638732575
0.378,0.02326847818476987,-14.744140808396814
0.378,0.024722758071317987,-15.154178424331397
0.378,0.026177037957866106,-15.383840637336784
0.378,0.02763131784441422,-14.999191701968924
0.378,0.02908559773096234,-13.297959796805353
0.378,0.030539877617510456,-10.951979641892292
0.378,0.031994157504058575,-7.9231076149328254
0.378,0.03344843739060669,-4.850307818501241
0.378,0.034902717277154806,-2.5914944576688175
0.378,0.03635699716370292,-1.3837030533806924
0.378,0.037811277050251044,-0.8689197585003285
0.378,0.03926555693679916,-0.6579267657298798
0.378,0.040719836823347275,-0.5360906645316642
0.378,0.04217411670989539,-0.42530759283294023
0.378,0.04362839659644351,-0.31081266870399965
0.378,0.04508267648299163,-0.2005694197027367
0.378,0.04653695636953974,-0.10849949730088546
0.378,0.04799123625608786,-0.044909563574780195
0.378,0.049445516142635974,-0.011341728742907634
0.378,0.0508997960291841,-0.0008327853500861156
0.378,0.05235407591573221,-0.0012125429071433438
0.378,0.05380835580228033,-0.003455394316347518
0.378,0.05526263568882844,-0.004711957165046846
0.378,0.056716915575376566,-0.005046444391730962
0.378,0.05817119546192468,-0.005200421749142732
0.378,0.059625475348472796,-0.005420665472971058
0.378,0.06107975523502091,-0.005714144102446286
0.378,0.06253403512156903,-0.00603570859326732
