x_m,y_m,tau_uv_m2s2
0.42,0.0,-0.004804522013390217
0.42,0.001454279886548117,-1.382059942888187
0.42,0.002908559773096234,-4.158630142088972
0.42,0.004362839659644351,-6.231416219335669
0.42,0.005817119546192468,-8.095813157325491
0.42,0.007271399432740585,-9.821686016044955
0.42,0.008725679319288701,-11.357828652792385
0.42,0.010179959205836819,-12.712450734768217
0.42,0.011634239092384936,-13.911767157096461
0.42,0.013088518978933053,-15.083155433437996
0.42,0.01454279886548117,-15.321145607969951
0.42,0.015997078752029287,-15.696773475408808
0.42,0.017451358638577403,-15.637161059515465
0.42,0.018905638525125522,-15.195103226701214
0.42,0.020359918411673637,-14.476413339715085
0.42,0.021814198298221756,-13.57796660946458
0.42,0.02326847818476987,-12.654199130475256
0.42,0.024722758071317987,-11.819123733581366
0.42,0.026177037957866106,-10.205970110857299
0.42,0.02763131784441422,-8.134739009791522
0.42,0.02908559773096234,-5.716371029818771
0.42,0.030539877617510456,-3.4271755895721174
0.42,0.031994157504058575,-1.8092368844747448
0.42,0.03344843739060669,-0.9811311333850224
0.42,0.034902717277154806,-0.630814588770593
0.42,0.03635699716370292,-0.46356797715616177
0.42,0.037811277050251044,-0.34565323459916153
0.42,0.03926555693679916,-0.24129882182025694
0.42,0.040719836823347275,-0.1507554621910553
0.42,0.04217411670989539,-0.08125878927395916
0.42,0.04362839659644351,-0.03630927578227521
0.42,0.04508267648299163,-0.014473882640344132
0.42,0.04653695636953974,-0.007883345576413615
0.42,0.04799123625608786,-0.007473747963554086
0.42,0.049445516142635974,-0.008395550824308864
0.42,0.0508997960291841,-0.008871104035464391
0.42,0.05235407591573221,-0.008974179461078638
0.42,0.05380835580228033,-0.009055693587890481
0.42,0.05526263568882844,-0.009239305729178861
0.42,0.056716915575376566,-0.009499466753841505
0.42,0.05817119546192468,-0.009819657057889553
0.42,0.059625475348472796,-0.010146565623028217
0.42,0.06107975523502091,-0.01045460928368754
0.42,0.06253403512156903,-0.010798349835995393
0.42,0.06398831500811715,-0.011104139121911528
0.42,0.06544259489466527,-0.011395355280290056
0.42,0.06689687478121338,-0.011714585900356985
0.42,0.0683511546677615,-0.012003755619940625
0.42,0.06980543455430961,-0.012257575179092699
0.42,0.07125971444085773,-0.012514982855805568
0.42,0.07271399432740584,-0.012779698776330414
0.42,0.07416827421395397,-0.013029931809941851
0.42,0.07562255410050209,-0.013240141451522355
0.42,0.0770768339870502,-0.013428934637693275
0.42,0.07853111387359832,-0.013608190674248078
0.42,0.07998539376014643,-0.013772624409697206
0.42,0.08143967364669455,-0.013918031614089993
0.42,0.08289395353324266,-0.014044428403441788
